condition,root_id,side,rate_hz
kc_set_a,720575940628531308,right,0.0
kc_set_a,720575940628533356,right,0.0
kc_set_a,720575940628536055,left,0.0
kc_set_a,720575940628538112,left,0.0
kc_set_a,720575940628538679,right,0.0
kc_set_a,720575940628554999,left,0.0
kc_set_a,720575940628557527,left,142.4
kc_set_a,720575940628561111,left,0.0
kc_set_a,720575940628569815,left,0.0
kc_set_a,720575940628574715,right,0.0
kc_set_a,720575940628581123,left,0.0
kc_set_a,720575940628582915,left,0.0
kc_set_a,720575940628590595,right,0.0
kc_set_a,720575940628593884,left,0.0
kc_set_a,720575940628599555,left,139.4
kc_set_a,720575940628608272,right,0.0
kc_set_a,720575940628610012,left,0.0
kc_set_a,720575940628610811,right,0.0
kc_set_a,720575940628612112,right,0.0
kc_set_a,720575940628640079,right,0.0
kc_set_a,720575940628641847,left,0.0
kc_set_a,720575940628644855,left,0.0
kc_set_a,720575940628651575,left,0.0
kc_set_a,720575940628651792,right,0.0
kc_set_a,720575940628675644,left,0.0
kc_set_a,720575940628684588,left,0.0
kc_set_a,720575940628685059,right,0.0
kc_set_a,720575940628685884,left,0.0
kc_set_a,720575940628687259,right,0.0
kc_set_a,720575940628689963,right,0.0
kc_set_a,720575940628694007,right,0.0
kc_set_a,720575940628694991,right,0.0
kc_set_a,720575940628695414,right,0.0
kc_set_a,720575940628697872,left,0.0
kc_set_a,720575940628697982,right,0.0
kc_set_a,720575940628708460,left,0.0
kc_set_a,720575940628711631,right,0.0
kc_set_a,720575940628714358,right,0.0
kc_set_a,720575940628716588,left,0.0
kc_set_a,720575940628724284,right,0.0
kc_set_a,720575940628725455,right,0.0
kc_set_a,720575940628732471,left,0.0
kc_set_a,720575940628735275,right,0.0
kc_set_a,720575940628741881,right,0.0
kc_set_a,720575940628755023,left,0.0
kc_set_a,720575940628761039,right,0.0
kc_set_a,720575940628766467,left,0.0
kc_set_a,720575940628766679,left,0.0
kc_set_a,720575940628773113,right,0.0
kc_set_a,720575940628773675,left,0.0
kc_set_a,720575940628777466,left,0.0
kc_set_a,720575940628777948,left,0.0
kc_set_a,720575940628787962,right,0.0
kc_set_a,720575940628788496,right,0.0
kc_set_a,720575940628798799,left,0.0
kc_set_a,720575940628800762,right,0.0
kc_set_a,720575940628802042,left,0.0
kc_set_a,720575940628806876,left,0.0
kc_set_a,720575940628807503,right,0.0
kc_set_a,720575940628808186,left,0.0
kc_set_a,720575940628817914,left,0.0
kc_set_a,720575940628818682,left,0.0
kc_set_a,720575940628826873,right,0.0
kc_set_a,720575940628829148,left,0.0
kc_set_a,720575940628830551,right,0.0
kc_set_a,720575940628836345,right,0.0
kc_set_a,720575940628842839,right,0.0
kc_set_a,720575940628843931,left,0.0
kc_set_a,720575940628844187,left,0.0
kc_set_a,720575940628863036,left,0.0
kc_set_a,720575940628868943,right,0.0
kc_set_a,720575940628876860,left,0.0
kc_set_a,720575940628885591,right,0.0
kc_set_a,720575940628887887,right,0.0
kc_set_a,720575940628888796,left,0.0
kc_set_a,720575940628895831,right,0.0
kc_set_a,720575940628901246,left,0.0
kc_set_a,720575940628902764,left,0.0
kc_set_a,720575940628906622,left,0.0
kc_set_a,720575940628915574,left,0.0
kc_set_a,720575940628917980,right,0.0
kc_set_a,720575940628920987,left,0.0
kc_set_a,720575940628924887,left,0.0
kc_set_a,720575940628937590,left,0.0
kc_set_a,720575940628975482,right,0.0
kc_set_a,720575940628983963,right,0.0
kc_set_a,720575940628999579,right,0.0
kc_set_a,720575940629010331,right,0.0
kc_set_a,720575940629020794,right,0.0
kc_set_a,720575940629022875,right,0.0
kc_set_a,720575940629029370,left,0.0
kc_set_a,720575940629031323,left,0.0
kc_set_a,720575940629036997,right,0.0
kc_set_a,720575940629059943,left,0.0
kc_set_a,720575940629067351,left,0.0
kc_set_a,720575940629072999,left,0.0
kc_set_a,720575940629074540,left,0.0
kc_set_a,720575940629079707,right,0.0
kc_set_a,720575940629088450,right,0.0
kc_set_a,720575940629108094,right,0.0
kc_set_a,720575940629119737,left,0.0
kc_set_a,720575940629127109,right,0.0
kc_set_a,720575940629127936,left,0.0
kc_set_a,720575940629129472,left,0.0
kc_set_a,720575940629132288,left,0.0
kc_set_a,720575940629133056,right,0.0
kc_set_a,720575940629140071,right,0.0
kc_set_a,720575940629141095,left,0.0
kc_set_a,720575940629141607,left,0.0
kc_set_a,720575940629148672,left,0.0
kc_set_a,720575940629162348,left,0.0
kc_set_a,720575940629162693,right,0.0
kc_set_a,720575940629164283,right,0.0
kc_set_a,720575940629166587,right,0.0
kc_set_a,720575940629166592,right,0.0
kc_set_a,720575940629172736,left,0.0
kc_set_a,720575940629200631,left,0.0
kc_set_a,720575940629201423,right,0.0
kc_set_a,720575940629201871,left,0.0
kc_set_a,720575940629202167,right,0.0
kc_set_a,720575940629211666,right,0.0
kc_set_a,720575940629222759,right,0.0
kc_set_a,720575940629233145,right,0.0
kc_set_a,720575940629236242,right,0.0
kc_set_a,720575940629240079,right,0.0
kc_set_a,720575940629254759,left,0.0
kc_set_a,720575940629259638,right,0.0
kc_set_a,720575940629260406,right,0.0
kc_set_a,720575940629261143,left,0.0
kc_set_a,720575940629261159,left,0.0
kc_set_a,720575940629263975,left,0.0
kc_set_a,720575940629270060,right,0.0
kc_set_a,720575940629271596,right,0.0
kc_set_a,720575940629277687,right,0.0
kc_set_a,720575940629282391,left,0.0
kc_set_a,720575940629291564,left,0.0
kc_set_a,720575940629292844,left,0.0
kc_set_a,720575940629294636,right,0.0
kc_set_a,720575940629295916,left,0.0
kc_set_a,720575940629296684,left,0.0
kc_set_a,720575940629298885,left,0.0
kc_set_a,720575940629299500,left,0.0
kc_set_a,720575940629300043,right,0.0
kc_set_a,720575940629304364,left,146.6
kc_set_a,720575940629318394,right,0.0
kc_set_a,720575940629319106,right,0.0
kc_set_a,720575940629322746,left,0.0
kc_set_a,720575940629328591,right,0.0
kc_set_a,720575940629332606,right,0.0
kc_set_a,720575940629335115,right,0.0
kc_set_a,720575940629338821,left,0.0
kc_set_a,720575940629342458,left,0.0
kc_set_a,720575940629347791,right,0.0
kc_set_a,720575940629356599,left,0.0
kc_set_a,720575940629365804,right,0.0
kc_set_a,720575940629388026,left,0.0
kc_set_a,720575940629388239,right,0.0
kc_set_a,720575940629397079,right,0.0
kc_set_a,720575940629406012,right,0.0
kc_set_a,720575940629417728,right,0.0
kc_set_a,720575940629438202,left,0.0
kc_set_a,720575940629438825,left,0.0
kc_set_a,720575940629445626,left,0.0
kc_set_a,720575940629445758,left,0.0
kc_set_a,720575940629456146,left,0.0
kc_set_a,720575940629471610,left,0.0
kc_set_a,720575940629474090,right,0.0
kc_set_a,720575940629477180,left,0.0
kc_set_a,720575940629477674,right,0.0
kc_set_a,720575940629477882,left,0.0
kc_set_a,720575940629481935,left,0.0
kc_set_a,720575940629482362,left,0.0
kc_set_a,720575940629483095,left,0.0
kc_set_a,720575940629485354,right,0.0
kc_set_a,720575940629489103,left,0.0
kc_set_a,720575940629492862,left,0.0
kc_set_a,720575940629494543,left,0.0
kc_set_a,720575940629498306,right,0.0
kc_set_a,720575940629499330,left,0.0
kc_set_a,720575940629500542,right,0.0
kc_set_a,720575940629502506,right,0.0
kc_set_a,720575940629504554,right,0.0
kc_set_a,720575940629507450,right,0.0
kc_set_a,720575940629507706,right,0.0
kc_set_a,720575940629509829,left,0.0
kc_set_a,720575940629515306,right,0.0
kc_set_a,720575940629522474,right,0.0
kc_set_a,720575940629529088,left,0.0
kc_set_a,720575940629532098,right,0.0
kc_set_a,720575940629532542,left,0.0
kc_set_a,720575940629532759,left,0.0
kc_set_a,720575940629535738,left,0.0
kc_set_a,720575940629536894,right,0.0
kc_set_a,720575940629541187,right,0.0
kc_set_a,720575940629545027,right,0.0
kc_set_a,720575940629557957,left,154.6
kc_set_a,720575940629563006,right,0.0
kc_set_a,720575940629578366,left,0.0
kc_set_a,720575940629601810,left,0.0
kc_set_a,720575940629611794,left,0.0
kc_set_a,720575940629620239,left,0.0
kc_set_a,720575940629621975,left,0.0
kc_set_a,720575940629624702,right,0.0
kc_set_a,720575940629625210,left,0.0
kc_set_a,720575940629625466,right,0.0
kc_set_a,720575940629631870,left,0.0
kc_set_a,720575940629632894,right,0.0
kc_set_a,720575940629633150,right,0.0
kc_set_a,720575940629633406,left,0.0
kc_set_a,720575940629638211,right,0.0
kc_set_a,720575940629644666,right,0.0
kc_set_a,720575940629663819,left,0.0
kc_set_a,720575940629669879,left,0.0
kc_set_a,720575940629671235,right,0.0
kc_set_a,720575940629671491,right,0.0
kc_set_a,720575940629675595,left,0.0
kc_set_a,720575940629676363,left,147.4
kc_set_a,720575940629693239,right,0.0
kc_set_a,720575940629694027,left,0.0
kc_set_a,720575940629696215,left,0.0
kc_set_a,720575940629717034,left,0.0
kc_set_a,720575940629723434,left,0.0
kc_set_a,720575940629723690,left,0.0
kc_set_a,720575940629724354,left,0.0
kc_set_a,720575940629725711,right,0.0
kc_set_a,720575940629730263,right,0.0
kc_set_a,720575940629733314,right,0.0
kc_set_a,720575940629734442,left,0.0
kc_set_a,720575940629735163,left,0.0
kc_set_a,720575940629746626,left,0.0
kc_set_a,720575940629765451,left,0.0
kc_set_a,720575940629765647,right,0.0
kc_set_a,720575940629782091,right,0.0
kc_set_a,720575940629787244,left,0.0
kc_set_a,720575940629788012,right,0.0
kc_set_a,720575940629788983,right,0.0
kc_set_a,720575940629789292,right,0.0
kc_set_a,720575940629792620,right,0.0
kc_set_a,720575940629803264,left,0.0
kc_set_a,720575940629804544,right,0.0
kc_set_a,720575940629804857,right,0.0
kc_set_a,720575940629814060,right,0.0
kc_set_a,720575940629823563,right,0.0
kc_set_a,720575940629824828,right,0.0
kc_set_a,720575940629832978,left,0.0
kc_set_a,720575940629834796,right,0.0
kc_set_a,720575940629836087,right,0.0
kc_set_a,720575940629839863,right,0.0
kc_set_a,720575940629849196,right,0.0
kc_set_a,720575940629853292,left,0.0
kc_set_a,720575940629854764,right,0.0
kc_set_a,720575940629855340,right,0.0
kc_set_a,720575940629855596,right,0.0
kc_set_a,720575940629856044,left,0.0
kc_set_a,720575940629863737,right,0.0
kc_set_a,720575940629871146,left,0.0
kc_set_a,720575940629878519,left,0.0
kc_set_a,720575940629888000,left,0.0
kc_set_a,720575940629893162,left,0.0
kc_set_a,720575940629894391,left,0.0
kc_set_a,720575940629895484,right,0.0
kc_set_a,720575940629899511,left,145.2
kc_set_a,720575940629899820,left,0.0
kc_set_a,720575940629909804,right,0.0
kc_set_a,720575940629909815,left,0.0
kc_set_a,720575940629911084,left,0.0
kc_set_a,720575940629916728,left,0.0
kc_set_a,720575940629916972,left,0.0
kc_set_a,720575940629917228,right,0.0
kc_set_a,720575940629917482,right,0.0
kc_set_a,720575940629921398,right,0.0
kc_set_a,720575940629921654,right,0.0
kc_set_a,720575940629922166,right,0.0
kc_set_a,720575940629942844,right,0.0
kc_set_a,720575940629946428,left,0.0
kc_set_a,720575940629949751,right,0.0
kc_set_a,720575940629951292,right,0.0
kc_set_a,720575940629952374,left,0.0
kc_set_a,720575940629955446,left,0.0
kc_set_a,720575940629960955,left,0.0
kc_set_a,720575940629966710,left,0.0
kc_set_a,720575940629967756,right,0.0
kc_set_a,720575940629971191,right,0.0
kc_set_a,720575940629973753,right,0.0
kc_set_a,720575940629978666,right,0.0
kc_set_a,720575940629979897,left,0.0
kc_set_a,720575940629984579,left,0.0
kc_set_a,720575940629997561,right,0.0
kc_set_a,720575940630011708,left,0.0
kc_set_a,720575940630023680,left,0.0
kc_set_a,720575940630025788,right,0.0
kc_set_a,720575940630026600,right,0.0
kc_set_a,720575940630026856,right,0.0
kc_set_a,720575940630036332,left,0.0
kc_set_a,720575940630038156,right,0.0
kc_set_a,720575940630039547,right,0.0
kc_set_a,720575940630044985,left,0.0
kc_set_a,720575940630047080,right,0.0
kc_set_a,720575940630049337,left,0.0
kc_set_a,720575940630060539,left,0.0
kc_set_a,720575940630063415,right,0.0
kc_set_a,720575940630063671,right,0.0
kc_set_a,720575940630063676,right,0.0
kc_set_a,720575940630067255,right,0.0
kc_set_a,720575940630067816,right,0.0
kc_set_a,720575940630067968,left,0.0
kc_set_a,720575940630078348,right,0.0
kc_set_a,720575940630094444,left,0.0
kc_set_a,720575940630109756,right,0.0
kc_set_a,720575940630114108,right,0.0
kc_set_a,720575940630115388,right,0.0
kc_set_a,720575940630139599,right,0.0
kc_set_a,720575940630146135,right,0.0
kc_set_a,720575940630159939,right,0.0
kc_set_a,720575940630166646,left,0.0
kc_set_a,720575940630170967,left,0.0
kc_set_a,720575940630176047,right,0.0
kc_set_a,720575940630179159,right,0.0
kc_set_a,720575940630180935,right,0.0
kc_set_a,720575940630188887,left,0.0
kc_set_a,720575940630189624,left,0.0
kc_set_a,720575940630189911,left,0.0
kc_set_a,720575940630192682,left,0.0
kc_set_a,720575940630193628,left,0.0
kc_set_a,720575940630218552,right,0.0
kc_set_a,720575940630219055,right,0.0
kc_set_a,720575940630219567,right,0.0
kc_set_a,720575940630222895,right,0.0
kc_set_a,720575940630228271,right,0.0
kc_set_a,720575940630250543,right,0.0
kc_set_a,720575940630251576,right,0.0
kc_set_a,720575940630263619,left,0.0
kc_set_a,720575940630265952,right,0.0
kc_set_a,720575940630269404,right,0.0
kc_set_a,720575940630269660,right,0.0
kc_set_a,720575940630272108,left,0.0
kc_set_a,720575940630288440,left,0.0
kc_set_a,720575940630290629,left,0.0
kc_set_a,720575940630296913,right,0.0
kc_set_a,720575940630299254,left,0.0
kc_set_a,720575940630300613,right,0.0
kc_set_a,720575940630312785,right,0.0
kc_set_a,720575940630323961,left,0.0
kc_set_a,720575940630331244,right,0.0
kc_set_a,720575940630332753,right,0.0
kc_set_a,720575940630336057,left,0.0
kc_set_a,720575940630351903,right,0.0
kc_set_a,720575940630360377,right,0.0
kc_set_a,720575940630371641,left,0.0
kc_set_a,720575940630372935,left,0.0
kc_set_a,720575940630385403,right,0.0
kc_set_a,720575940630391033,left,0.0
kc_set_a,720575940630392684,left,0.0
kc_set_a,720575940630394424,left,0.0
kc_set_a,720575940630399340,left,0.0
kc_set_a,720575940630399995,right,0.0
kc_set_a,720575940630403855,left,0.0
kc_set_a,720575940630411259,right,0.0
kc_set_a,720575940630411535,right,0.0
kc_set_a,720575940630411894,left,0.0
kc_set_a,720575940630413087,right,0.0
kc_set_a,720575940630414700,right,0.0
kc_set_a,720575940630415268,right,0.0
kc_set_a,720575940630418937,left,0.0
kc_set_a,720575940630419364,right,0.0
kc_set_a,720575940630419983,left,0.0
kc_set_a,720575940630420985,right,0.0
kc_set_a,720575940630425119,right,0.0
kc_set_a,720575940630427131,left,0.0
kc_set_a,720575940630428667,left,0.0
kc_set_a,720575940630428921,left,0.0
kc_set_a,720575940630430495,right,0.0
kc_set_a,720575940630432932,right,0.0
kc_set_a,720575940630436603,right,0.0
kc_set_a,720575940630440808,left,0.0
kc_set_a,720575940630443791,right,0.0
kc_set_a,720575940630450852,right,0.0
kc_set_a,720575940630452388,right,0.0
kc_set_a,720575940630452495,left,0.0
kc_set_a,720575940630456996,right,0.0
kc_set_a,720575940630461265,left,0.0
kc_set_a,720575940630464271,left,0.0
kc_set_a,720575940630465420,left,0.0
kc_set_a,720575940630467087,left,0.0
kc_set_a,720575940630469647,left,0.0
kc_set_a,720575940630471695,right,0.0
kc_set_a,720575940630475513,right,0.0
kc_set_a,720575940630477305,right,0.0
kc_set_a,720575940630488827,left,0.0
kc_set_a,720575940630493292,left,0.0
kc_set_a,720575940630496118,right,0.0
kc_set_a,720575940630497142,left,0.0
kc_set_a,720575940630499343,left,0.0
kc_set_a,720575940630511222,left,0.0
kc_set_a,720575940630512471,left,0.0
kc_set_a,720575940630519035,left,0.0
kc_set_a,720575940630521145,left,0.0
kc_set_a,720575940630525967,right,0.0
kc_set_a,720575940630533650,left,0.0
kc_set_a,720575940630537676,right,0.0
kc_set_a,720575940630547916,right,0.0
kc_set_a,720575940630555340,right,0.0
kc_set_a,720575940630559225,left,0.0
kc_set_a,720575940630560505,right,0.0
kc_set_a,720575940630561484,right,0.0
kc_set_a,720575940630571980,right,0.0
kc_set_a,720575940630573260,right,0.0
kc_set_a,720575940630578247,left,0.0
kc_set_a,720575940630592460,right,0.0
kc_set_a,720575940630598395,right,0.0
kc_set_a,720575940630612620,right,0.0
kc_set_a,720575940630613575,left,0.0
kc_set_a,720575940630613835,right,0.0
kc_set_a,720575940630616111,left,0.0
kc_set_a,720575940630617681,left,138.6
kc_set_a,720575940630620747,right,0.0
kc_set_a,720575940630620812,left,0.0
kc_set_a,720575940630634799,left,145.0
kc_set_a,720575940630650711,right,0.0
kc_set_a,720575940630651223,right,0.0
kc_set_a,720575940630652663,left,0.0
kc_set_a,720575940630668751,left,0.0
kc_set_a,720575940630671890,right,0.0
kc_set_a,720575940630675730,right,0.0
kc_set_a,720575940630679895,right,0.0
kc_set_a,720575940630682449,left,0.0
kc_set_a,720575940630682927,left,0.0
kc_set_a,720575940630687827,right,0.0
kc_set_a,720575940630696443,left,0.0
kc_set_a,720575940630705745,left,0.0
kc_set_a,720575940630715410,left,0.0
kc_set_a,720575940630722757,right,0.0
kc_set_a,720575940630726085,left,0.0
kc_set_a,720575940630731148,left,0.0
kc_set_a,720575940630733137,right,0.0
kc_set_a,720575940630751535,right,0.0
kc_set_a,720575940630754252,left,0.0
kc_set_a,720575940630759507,right,0.0
kc_set_a,720575940630764741,right,0.0
kc_set_a,720575940630767703,left,0.0
kc_set_a,720575940630769962,left,0.0
kc_set_a,720575940630775891,right,0.0
kc_set_a,720575940630780755,right,0.0
kc_set_a,720575940630786346,left,0.0
kc_set_a,720575940630789071,left,0.0
kc_set_a,720575940630792399,left,0.0
kc_set_a,720575940630793413,left,0.0
kc_set_a,720575940630823239,left,0.0
kc_set_a,720575940630833706,left,0.0
kc_set_a,720575940630834503,left,0.0
kc_set_a,720575940630848740,left,0.0
kc_set_a,720575940630849311,left,0.0
kc_set_a,720575940630853948,right,0.0
kc_set_a,720575940630862287,left,0.0
kc_set_a,720575940630868013,right,0.0
kc_set_a,720575940630868525,right,0.0
kc_set_a,720575940630877903,left,0.0
kc_set_a,720575940630878253,right,0.0
kc_set_a,720575940630879533,right,0.0
kc_set_a,720575940630881989,right,0.0
kc_set_a,720575940630902083,right,0.0
kc_set_a,720575940630906029,right,0.0
kc_set_a,720575940630906179,left,0.0
kc_set_a,720575940630906655,right,0.0
kc_set_a,720575940630912512,right,0.0
kc_set_a,720575940630917293,right,0.0
kc_set_a,720575940630917573,left,0.0
kc_set_a,720575940630920479,left,0.0
kc_set_a,720575940630923693,right,0.0
kc_set_a,720575940630926866,left,0.0
kc_set_a,720575940630935570,right,0.0
kc_set_a,720575940630936915,left,0.0
kc_set_a,720575940630947395,right,0.0
kc_set_a,720575940630949187,right,0.0
kc_set_a,720575940630961464,left,0.0
kc_set_a,720575940630966840,right,0.0
kc_set_a,720575940630969555,right,0.0
kc_set_a,720575940630972747,left,0.0
kc_set_a,720575940630983186,left,0.0
kc_set_a,720575940630987091,left,0.0
kc_set_a,720575940630999327,left,0.0
kc_set_a,720575940631002386,right,0.0
kc_set_a,720575940631003151,left,0.0
kc_set_a,720575940631003410,left,0.0
kc_set_a,720575940631017124,left,0.0
kc_set_a,720575940631017932,right,0.0
kc_set_a,720575940631019468,right,0.0
kc_set_a,720575940631024682,right,0.0
kc_set_a,720575940631024911,right,0.0
kc_set_a,720575940631027148,left,0.0
kc_set_a,720575940631034955,left,148.6
kc_set_a,720575940631035154,right,0.0
kc_set_a,720575940631036687,left,0.0
kc_set_a,720575940631041823,left,0.0
kc_set_a,720575940631043896,left,0.0
kc_set_a,720575940631048267,right,0.0
kc_set_a,720575940631054540,right,0.0
kc_set_a,720575940631056971,left,0.0
kc_set_a,720575940631057209,left,0.0
kc_set_a,720575940631062603,right,0.0
kc_set_a,720575940631088402,right,0.0
kc_set_a,720575940631089935,right,0.0
kc_set_a,720575940631093007,left,0.0
kc_set_a,720575940631100175,left,0.0
kc_set_a,720575940631106319,left,0.0
kc_set_a,720575940631108179,left,0.0
kc_set_a,720575940631141699,left,0.0
kc_set_a,720575940631143383,right,0.0
kc_set_a,720575940631154380,left,0.0
kc_set_a,720575940631167811,left,0.0
kc_set_a,720575940631177035,right,0.0
kc_set_a,720575940631186861,left,0.0
kc_set_a,720575940631201079,left,0.0
kc_set_a,720575940631203384,left,0.0
kc_set_a,720575940631216682,right,0.0
kc_set_a,720575940631237433,right,0.0
kc_set_a,720575940631256168,right,0.0
kc_set_a,720575940631262125,left,0.0
kc_set_a,720575940631272515,left,0.0
kc_set_a,720575940631275821,left,0.0
kc_set_a,720575940631284012,right,0.0
kc_set_a,720575940631292202,left,0.0
kc_set_a,720575940631295018,left,0.0
kc_set_a,720575940631302186,left,0.0
kc_set_a,720575940631305164,left,0.0
kc_set_a,720575940631307053,left,0.0
kc_set_a,720575940631335417,left,0.0
kc_set_a,720575940631336930,right,0.0
kc_set_a,720575940631342476,right,0.0
kc_set_a,720575940631351619,right,0.0
kc_set_a,720575940631360429,left,0.0
kc_set_a,720575940631379783,left,0.0
kc_set_a,720575940631387463,right,0.0
kc_set_a,720575940631387719,left,0.0
kc_set_a,720575940631388231,right,0.0
kc_set_a,720575940631388743,left,0.0
kc_set_a,720575940631399978,right,0.0
kc_set_a,720575940631403335,left,0.0
kc_set_a,720575940631406547,right,0.0
kc_set_a,720575940631408199,right,0.0
kc_set_a,720575940631408610,right,0.0
kc_set_a,720575940631425235,right,0.0
kc_set_a,720575940631432403,right,0.0
kc_set_a,720575940631434722,right,0.0
kc_set_a,720575940631435345,left,0.0
kc_set_a,720575940631447363,right,0.0
kc_set_a,720575940631448531,right,0.0
kc_set_a,720575940631448913,left,0.0
kc_set_a,720575940631451897,left,0.0
kc_set_a,720575940631453763,right,0.0
kc_set_a,720575940631453922,right,0.0
kc_set_a,720575940631458371,right,0.0
kc_set_a,720575940631470417,left,0.0
kc_set_a,720575940631471185,left,0.0
kc_set_a,720575940631483949,left,0.0
kc_set_a,720575940631485251,right,0.0
kc_set_a,720575940631490371,left,0.0
kc_set_a,720575940631492419,left,0.0
kc_set_a,720575940631498819,right,0.0
kc_set_a,720575940631499587,left,0.0
kc_set_a,720575940631502509,right,0.0
kc_set_a,720575940631531055,right,0.0
kc_set_a,720575940631549743,right,0.0
kc_set_a,720575940631553164,right,0.0
kc_set_a,720575940631555128,left,0.0
kc_set_a,720575940631562031,left,0.0
kc_set_a,720575940631565359,left,0.0
kc_set_a,720575940631571247,left,0.0
kc_set_a,720575940631573039,right,0.0
kc_set_a,720575940631575599,right,0.0
kc_set_a,720575940631575855,left,145.0
kc_set_a,720575940631576109,left,0.0
kc_set_a,720575940631577569,right,0.0
kc_set_a,720575940631584057,left,0.0
kc_set_a,720575940631587129,left,0.0
kc_set_a,720575940631587897,left,0.0
kc_set_a,720575940631589689,right,0.0
kc_set_a,720575940631594809,right,0.0
kc_set_a,720575940631601219,left,0.0
kc_set_a,720575940631603267,right,0.0
kc_set_a,720575940631603768,right,0.0
kc_set_a,720575940631620921,right,0.0
kc_set_a,720575940631621689,right,0.0
kc_set_a,720575940631624673,right,0.0
kc_set_a,720575940631624761,right,0.0
kc_set_a,720575940631625272,right,0.0
kc_set_a,720575940631626809,left,0.0
kc_set_a,720575940631627843,right,0.0
kc_set_a,720575940631630561,right,0.0
kc_set_a,720575940631647043,right,0.0
kc_set_a,720575940631650274,left,0.0
kc_set_a,720575940631650361,left,0.0
kc_set_a,720575940631655737,left,0.0
kc_set_a,720575940631661281,right,0.0
kc_set_a,720575940631662049,right,0.0
kc_set_a,720575940631662147,left,0.0
kc_set_a,720575940631665721,left,152.2
kc_set_a,720575940631666243,left,0.0
kc_set_a,720575940631667937,right,0.0
kc_set_a,720575940631678689,right,0.0
kc_set_a,720575940631686308,right,0.0
kc_set_a,720575940631687332,left,0.0
kc_set_a,720575940631687844,left,0.0
kc_set_a,720575940631694137,right,0.0
kc_set_a,720575940631701807,left,0.0
kc_set_a,720575940631713384,left,143.4
kc_set_a,720575940631716409,left,0.0
kc_set_a,720575940631718969,left,0.0
kc_set_a,720575940631731620,right,0.0
kc_set_a,720575940631732328,left,0.0
kc_set_a,720575940631741032,left,0.0
kc_set_a,720575940631741613,left,0.0
kc_set_a,720575940631754527,right,0.0
kc_set_a,720575940631756136,right,0.0
kc_set_a,720575940631759161,right,0.0
kc_set_a,720575940631761183,left,0.0
kc_set_a,720575940631761977,left,0.0
kc_set_a,720575940631763257,left,0.0
kc_set_a,720575940631764281,right,0.0
kc_set_a,720575940631767353,left,0.0
kc_set_a,720575940631769145,left,0.0
kc_set_a,720575940631774776,left,0.0
kc_set_a,720575940631775032,right,0.0
kc_set_a,720575940631777567,right,0.0
kc_set_a,720575940631782447,right,0.0
kc_set_a,720575940631782712,right,0.0
kc_set_a,720575940631791672,left,0.0
kc_set_a,720575940631792184,left,0.0
kc_set_a,720575940631792440,left,0.0
kc_set_a,720575940631798888,right,0.0
kc_set_a,720575940631801401,right,0.0
kc_set_a,720575940631801631,right,0.0
kc_set_a,720575940631827527,right,0.0
kc_set_a,720575940631835673,right,0.0
kc_set_a,720575940631840568,left,0.0
kc_set_a,720575940631842956,right,0.0
kc_set_a,720575940631843980,left,0.0
kc_set_a,720575940631868999,right,0.0
kc_set_a,720575940631875097,right,0.0
kc_set_a,720575940631879193,right,0.0
kc_set_a,720575940631880217,right,0.0
kc_set_a,720575940631919756,left,0.0
kc_set_a,720575940631926599,left,0.0
kc_set_a,720575940631934348,left,0.0
kc_set_a,720575940631943649,left,0.0
kc_set_a,720575940631957319,left,0.0
kc_set_a,720575940631964620,left,0.0
kc_set_a,720575940631967575,right,0.0
kc_set_a,720575940631975379,right,0.0
kc_set_a,720575940631991879,right,0.0
kc_set_a,720575940631994439,left,0.0
kc_set_a,720575940631998023,right,0.0
kc_set_a,720575940632001607,left,0.0
kc_set_a,720575940632003409,right,0.0
kc_set_a,720575940632006481,left,143.6
kc_set_a,720575940632009356,right,0.0
kc_set_a,720575940632010567,right,0.0
kc_set_a,720575940632019247,right,0.0
kc_set_a,720575940632030412,left,0.0
kc_set_a,720575940632031372,left,0.0
kc_set_a,720575940632034700,left,0.0
kc_set_a,720575940632060641,left,0.0
kc_set_a,720575940632068383,right,0.0
kc_set_a,720575940632077081,left,0.0
kc_set_a,720575940632077127,right,0.0
kc_set_a,720575940632078929,right,0.0
kc_set_a,720575940632081479,left,0.0
kc_set_a,720575940632086865,left,0.0
kc_set_a,720575940632098375,right,0.0
kc_set_a,720575940632105809,left,0.0
kc_set_a,720575940632111780,right,0.0
kc_set_a,720575940632114658,left,0.0
kc_set_a,720575940632115247,right,0.0
kc_set_a,720575940632123439,right,0.0
kc_set_a,720575940632123695,left,0.0
kc_set_a,720575940632135249,right,0.0
kc_set_a,720575940632144813,right,0.0
kc_set_a,720575940632149039,left,0.0
kc_set_a,720575940632164269,right,0.0
kc_set_a,720575940632169007,right,0.0
kc_set_a,720575940632172591,right,0.0
kc_set_a,720575940632172770,left,0.0
kc_set_a,720575940632173103,right,0.0
kc_set_a,720575940632177453,left,0.0
kc_set_a,720575940632179364,left,0.0
kc_set_a,720575940632182692,right,0.0
kc_set_a,720575940632195887,left,0.0
kc_set_a,720575940632197935,right,0.0
kc_set_a,720575940632203823,right,0.0
kc_set_a,720575940632210145,right,0.0
kc_set_a,720575940632221779,left,0.0
kc_set_a,720575940632229788,right,0.0
kc_set_a,720575940632233628,right,0.0
kc_set_a,720575940632241828,left,0.0
kc_set_a,720575940632271780,left,0.0
kc_set_a,720575940632273378,left,0.0
kc_set_a,720575940632306380,left,0.0
kc_set_a,720575940632335129,left,0.0
kc_set_a,720575940632336685,left,147.0
