condition,group,root_id,cell_type,side,rate_hz
odor_b_dl2d_left,pam_nonzero,720575940631184439,PAM08,left,26.4
odor_b_dl2d_left,pam_nonzero,720575940631198776,PAM04,right,27.4
odor_b_dl2d_left,pam_nonzero,720575940631222841,PAM12,right,5.2
odor_b_dl2d_left,pam_nonzero,720575940631443304,PAM01,right,17.8
odor_b_dl2d_left,pam_nonzero,720575940631576903,PAM07,right,25.4
odor_b_dl2d_left,pam_nonzero,720575940631636035,PAM04,left,35.2
odor_b_dl2d_left,pam_nonzero,720575940631688808,PAM01,left,18.4
odor_b_dl2d_left,pam_nonzero,720575940633145996,PAM01,left,16.2
odor_b_dl2d_left,pam_nonzero,720575940633406745,PAM10,left,31.0
odor_b_dl2d_left,pam_nonzero,720575940633688476,PAM04,left,45.6
odor_b_dl2d_left,pam_nonzero,720575940634953079,PAM11,right,25.8
odor_b_dl2d_left,pam_nonzero,720575940635356316,PAM04,right,37.2
odor_b_dl2d_left,pam_nonzero,720575940637391582,PAM01,right,7.0
odor_b_dl2d_left,pam_nonzero,720575940638163940,PAM10,right,31.8
odor_b_dl2d_left,pam_nonzero,720575940639075150,PAM10,left,40.2
odor_b_dl2d_left,pam_nonzero,720575940639358579,PAM11,right,27.4
odor_b_dl2d_left,pam_nonzero,720575940639566406,PAM01,left,17.8
odor_b_dl2d_left,pam_nonzero,720575940641062901,PAM01,left,11.4
odor_b_dl2d_left,pam_nonzero,720575940642733216,PAM08,right,2.0
odor_b_dl2d_left,pam_nonzero,720575940643311501,PAM10,left,32.4
odor_b_dl2d_left,pam_nonzero,720575940643543200,PAM07,left,9.8
odor_b_dl2d_left,pam_nonzero,720575940643950190,PAM07,right,23.0
odor_b_dl2d_left,pam_nonzero,720575940644146724,PAM10,right,36.2
odor_b_dl2d_left,pam_nonzero,720575940644747828,PAM08,right,21.4
odor_b_dl2d_left,pam_nonzero,720575940645158179,PAM12,left,1.4
odor_b_dl2d_left,pam_nonzero,720575940645932579,PAM01,left,9.0
odor_b_dl2d_left,pam_nonzero,720575940646564916,PAM08,left,14.0
odor_b_dl2d_left,pam_nonzero,720575940646582836,PAM08,right,26.0
odor_b_dl2d_left,pam_nonzero,720575940647165828,PAM07,right,22.2
odor_b_dl2d_left,pam_nonzero,720575940648330105,PAM06,right,10.2
odor_b_dl2d_left,pam_nonzero,720575940649649785,PAM01,right,10.0
odor_b_dl2d_left,pam_nonzero,720575940649658745,PAM07,left,1.4
odor_b_dl2d_left,pam_nonzero,720575940650745977,PAM10,right,24.6
odor_b_dl2d_left,pam_nonzero,720575940654661281,PAM01,right,11.6
odor_b_dl2d_left,pam_nonzero,720575940658674049,PAM07,right,3.4
odor_b_dl2d_left,pam_nonzero,720575940660271745,PAM10,left,14.6
odor_b_dl2d_left,ppl1_nonzero,720575940609180611,PPL106,left,72.2
odor_b_dl2d_left,ppl1_nonzero,720575940615953202,PPL107,left,14.0
odor_b_dl2d_left,ppl1_nonzero,720575940617691170,PPL101,right,87.0
odor_b_dl2d_left,ppl1_nonzero,720575940618943389,PPL106,right,76.4
odor_b_dl2d_left,ppl1_nonzero,720575940619245016,PPL107,right,25.2
odor_b_dl2d_left,ppl1_nonzero,720575940621040737,PPL101,left,90.0
odor_b_dl2d_left,ppl1_nonzero,720575940623082665,PPL105,right,52.0
odor_b_dl2d_left,ppl1_nonzero,720575940624206728,PPL102,left,43.2
odor_b_dl2d_left,ppl1_nonzero,720575940627549205,PPL104,left,12.2
odor_b_dl2d_left,ppl1_nonzero,720575940627594568,PPL103,left,64.2
odor_b_dl2d_left,ppl1_nonzero,720575940631745367,PPL102,right,47.0
odor_b_dl2d_left,ppl1_nonzero,720575940631758393,PPL103,right,60.4
odor_b_dl2d_left,ppl1_nonzero,720575940632107335,PPL104,right,2.0
odor_b_dl2d_left,ppl1_nonzero,720575940647147908,PPL105,left,59.6
odor_b_dl2d_left,apl_nonzero,720575940613583001,APL,right,132.6
odor_b_dl2d_left,apl_nonzero,720575940624547622,APL,left,141.4
